ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
52_11,P,"Or I just feel that I do a good job and I deserve to be respected by my coworkers. Yeah, it just",id,,,0
52_12,T,other levels of respect. There's a certain level of respect that you demand or need.,irq,,,1
52_13,P,"I don't know if there's a certain level, but I feel just like, I deserve it. You know,",id,,,0
52_14,T,and what did she do? That kind of convinced you that she wasn't meeting that level of respect?,irq,,,1
52_15,P,"Well, she was like, she doubt my ideas, um, and just kind of made me feel like a fool, basically. So I just I didn't understand.",id,,,0
52_16,P,right,gc,,,3
52_17,P,"I mean, I guess.",gc,,,3
52_18,T,Have you criticized other coworkers?,ynq,,,4
52_19,P,yeah.,ack,,,6
52_20,T,So do you think that her criticism was within normal limits like within the what you've kind of seen there regularly,irq,,,1
52_21,P,"I mean, now that you pointed out I mean, I guess I can view it in that way that it wasn't.",id,,,0
52_22,P,it just felt like she was purposely trying to nitpick if you were,id,,,0
52_23,P,Yeah.,ack,,,6
52_24,P,"I mean, I guess I may have gone out or a little partially um, But I felt at the time that it was reasonable",id,,,0
52_25,T,at the time when you were?,irq,,,1
52_26,P,when I was talking to her outside of the meeting.,id,,,0
52_27,T,"So you felt that she was a bit harsh. You talk to her about it, but then she's become more harsh. So where do you stand with her now? Like the meeting? Well,",irq,,,1
52_28,P,"I've just been trying not to talk to her. And obviously, in a work situation, doesn't really help. ",id,,,0
52_29,T,It's not convenient. Yeah. It might not help. Alright. So let's work this through using the ABC model that we use for the anxiety that you had before. Right? That was troublesome to you before. What would the activating event be here in this situation?,irq,,,1
52_30,P,So I guess the confrontation I had whether,id,,,0
52_31,T,Was this criticism?,ynq,,,4
52_32,P,Yeah. Yeah.,ack,,,6
52_33,P,So She criticized me and I felt disrespected.,id,,,0
52_34,T,That's a feeling,irq,,,1
52_35,P,I feel or my my belief is that I deserve respect.,id,,,0
52_36,P,being upset and like disrespected and again yeah,id,,,0
52_37,T,"was aggravation, yeah. frustration, frustration. So that's, that would be one of the consequences of how you processed her behavior. Does that make sense? Feeling the frustration Feeling would be one of the consequences like an ABC kind of chance you have the activating event. She criticizes you. Your belief is that you deserve respect. And clearly she violated that belief. Right? She She didn't show you the respect that you deserved record your belief system. And one of the consequences, therefore, was this feeling of frustration. Were there any other consequences?",irq,,,1
52_38,P,"Well, if we, like go forward, it's the kind of disarray or the tension, I guess, you know, in the office.",id,,,0
52_39,T,"To get that's, that's definitely a consequence. I'm thinking there's an intermediate consequence stuff. So you had that feeling of frustration. And what's the next thing you did after that meeting was over, ",irq,,,1
52_40,P,"like confronted her, ",id,,,0
52_41,T,"you confronted her? Right. So you have kind of those two consequences. And that confrontation, it would appear has led her to kind of come on more strongly with her criticisms, which is another activating event. You could also think of as a consequence, but like I said, this is a cyclical. So you see how the A and the B and the C, a paradigm can fit in to what happened here at work for you.",irq,,,1
52_42,T,Does that make some some sense?,ynq,,,4
52_43,P,"It does. Yeah. And I mean, when you put it that way, and then you say it's cyclical, then you just, I can see I can visualize that going around my carousel.",ack,id,,6
52_44,T,"Sure, exactly. So it helps you to kind of see what caused what, and maybe what could have been changed or could be changed in the future. Right. So we can't go back and change that, but we can work on the future. So her criticism of you there's no direct way to change that. consequences and consequences that leaves the belief system Right, which is the deserving respect, right? One of the things we try to do in our abt is help people move from rigid thinking, to more flexible thinking.",irq,,,1
52_45,T,"So, kind of a rigid belief system would be enough that you said it in this way. But, you know, I, I demand and deserve respect, right at this particular level and people aren't meeting it. Right. Would you say that's a fair?",id,,,0
52_46,P,Yeah.,ack,,,6
52_47,T,"Okay. Maybe a more flexible way of thinking would be that you'd like respect? respects good. Yeah. respects healthy and work environments, certainly. But if you don't get it, you can still function. It's tough for you. I can see that's tough. Tell me about that.",irq,,,1
52_48,P,"I mean, I understand But you're saying I get it? I guess it's just kind of like anxiety with the anxiety we worked on. It's just getting there. ",id,,,0
52_49,T,Mm hmm. Do you are you willing to think of and challenge your beliefs in this instance?,ack,yq,,6
52_50,P,Yes.,ack,,,6
52_51,T,"Yeah. Tough though just as you mentioned, like what the inside says tough How long have you had this belief cuz mentality of I deserve respect.",irq,,,1
52_52,P,"Oh gosh, Um, since I was like a teenager. So long time",id,,,0
52_53,T,this has been a relatively persistent part of your life. Let's play system. So changing it's going to be work.,gc,,,3
52_54,T,"So, if you can apply a different philosophy apply more flexible thinking? Next time you're in a meeting, she still criticized you in the meetings. ",gc,,,3
52_55,P,Yeah.,ack,,,6
52_56,T,"So if you filter that through belief system now your first urge might be think to be, I'm being disrespected again. I it probably comes on that way. You kind of feel it.",gc,,,3
52_57,P,"Yeah, it, it starts in my stomach and then goes all the way up.",ack,,,6
52_58,T,"So it'll be your first physiological reaction, right and emotional reaction. But if you can kind of pause that moment and apply more flexible thinking, like I talked about, right, which is, I'd like respect, right. But I can survive and function without it. At some level, I can accept that. I'm not going to get it all the time. Other other areas of life for you do get respect. ",ynq,,,4
52_59,P,"Yeah. For my friends and my family, I feel I feel like they give me. it's actually mutual respect. They give me respect I give them respect and",ack,,,6
52_60,P,"Well, I think",id,,,0
52_61,P,"over time, if I learned to do that I first starting like within side of me like I wouldn't get that initial Like,",id,,,0
52_62,P,punched in the gut.,id,,,0
52_63,P,And I wouldn't have the urge to lash out at her. Especially if it is trying to be constructive criticism resulting in a situation where there's that tension in our office.,id,,,0
52_64,P,I'd be able to do that I,id,,,0
52_65,P,think I'd be able to approach her and maybe ask her she'd want to get coffee or something and maybe sit down and kind of,id,,,0
52_66,P,talking with her.,id,,,0
52_67,P,"maybe I misunderstood her in the first meeting. And she really didn't mean to undermine me as I said,",id,,,0
52_68,P,and then go from there.,id,,,0
52_69,T,"So either way, gathering the information, meaning having a discussing discussion with her, it would be helpful because I mean, you may find that you really see things so like, and it was just a disagreement in terms of her criticism in the way you interpreted, or she may have been trying to be critical and you'll know that to be really Can't control someone else's behavior. But it will give you an idea of maybe what our intentions were and how you can go forward to repair that relationship so that it functions. ",irq,,,1
52_70,P,"Yeah. I certainly don't want like, our upper management to, you know, get involved and there'll be a bigger issue.",ack,od,,6
52_71,T,"You don't want them to have to come and sort that out. Right, you can sort out their own. And that would be a good application of coping skills and flexible thinking. So is that something you feel like you can try over the course of the next week?",ynq,,,4
52_72,P,I will definitely try.,ack,,,6
52_73,T,"So really our plan move forward as a couple parts. So one would be smooth things over and sensitive, discussing this with her, letting her know you're aware what's going on and you want to try to resolve it and the second part would be Trying to move a little bit away from the rigid, you know, I deserve respect to, I would like respect but I'll function adequately without respect from everyone. I know that's tough. That's gonna be that's gonna be the challenge, right? But this will be this will give us good information and give you some practice. Does it all make sense to you?",irq,,,1
52_74,P,"Yeah, it's pretty clear. You explained it really well. Thank you.",id,,,0
52_75,T,"So, let's work on those two, those two elements. Right and next time you come in, we'll check in on those two and make any needed modifications to our strategy and we'll kind of move forward from there. ",gc,,,3
52_76,P,"Okay, ",gt,,,2
52_77,T,that sounds good.,gt,,,2
52_78,P,Sounds great.,gt,,,2
52_79,T,"Thanks, Lisa. ",gt,,,2
52_80,P,Thanks.,gt,,,2
53_0,T,corleto how you doing today?,gt,,,2
53_1,P,good.,gt,,,2
53_2,T,"I do well, thanks for asking. How'd you do this week?",gt,,,2
53_3,P,Better?,gt,,,2
53_4,P,"Well, last time we talked about that",irq,,,1
53_5,T,"postponed gratification. Yeah,",id,,,0
53_6,P,"that um, and I think you wanted 10 minutes for me to put it off 10 minutes. Yeah. So",irq,,,1
53_7,P,I did better.,id,,,0
53_8,P,"I think I ended up only doing like join a half instead of two I was able to put offered, I think, the 10 minutes a couple times. And then there were there was, I think one or two days where I went out for a walk because I was Tired of staring at the clock waiting for the 10 minutes to pass. So I got up, went for a walk. And then I passed one of my friends. So I ended up walking with her. And I actually didn't get back to my house for like an hour. So I kind of put it off for like an hour because then I came home and took a couple hits on",id,,,0
53_9,T,so it sounds like you were able to maintain waiting 10 minutes to smoke marijuana. At least in most cases. It was rough.,irq,,,1
53_10,P,It was rough. Yeah.,ack,cd,,6
53_11,T,"So it was it was difficult for you, but most cases, you're able to pull off the 10 minutes. Mm hmm. That sounds like there's a few instances where you're able to hold it off longer because something else kind of Yeah, came up.",irq,,,1
53_12,P,"Yeah, I found I actually talked to a couple people on the phone before I knew it like half hour to come by.",id,,,0
53_13,T,so another activity presented itself and You've forgotten with marijuana.,irq,,,1
53_14,P,Kind of Yeah. Yeah. I guess I just wasn't thinking about it.,ack,id,,6
53_15,T,So have your feelings about marijuana change since we last talked?,ynq,,,4
53_16,P,"No, not really. ",yna,,,5
53_17,T,Tell me about that.,irq,,,1
53_18,P,"I mean, it's I don't see it as a problem. It's it's legal in a lot of states now. And I mean, it's not that bad for you. It doesn't really endanger me much.",id,,,0
53_19,T,So you still you still believe you should have the right to smoke marijuana?,ynq,,,4
53_20,P,"Yeah, I mean, I'm not hurting anybody else. ",ack,cd,,6
53_21,T,"But at the same time, you want to go back to work. And if I remember, right, you're the person that you could go work for. I guess you know them right. Yeah, it's my uncle, your uncle, and you need to be cleaned for was about two months.",irq,,,1
53_22,P,"Yeah, two to three months.",id,,,0
53_23,T,So,gc,,,3
53_24,T,"you have kind of opposing forces here, right? You have your enjoyment of marijuana. And then you, you know, that's something you like you don't wanna give up. And you believe you have a right to do that. But then there's that job.",irq,,,1
53_25,P,"Yeah, I mean, my parents are pretty cool with it, like they know. But I mean, I'm at the point now where they kind of want me to move on and move out. But I don't know. I mean, I just, it'd be nice to have that job. Like, it's a really good job, but at the same time, like, I don't see why I have to sacrifice something that I like. ",id,,,0
53_26,T,So it doesn't seem fair to you. But she recognizes the reality of your situation.,gc,,,3
53_27,P,Yeah.,ack,,,6
53_28,T,So it really does come down in your instance to marijuana use or appointment.,irq,,,1
53_29,P,"Yeah, it's pretty accurate.",ack,id,,6
53_30,T,So you're not happy about that choice.,ynq,,,4
53_31,T,"And kind of what we did with the postpone gratification was just really just ask you to wait 10 minutes and you were able to do that. And more, although it's difficult, ",irq,,,1
53_32,P,it's difficult.,id,,,0
53_33,T,It's difficult for you.,irq,,,1
53_34,T,So,gc,,,3
53_35,T,I asked you to track the number of times you smoke marijuana. Did you really track that over the last week?,irq,,,1
53_36,T,"Yeah, you remember how many times that was?",irq,,,1
53_37,P,I think,gc,,,3
53_38,P,think I,gc,,,3
53_39,P,"think it like 15. Okay, between 15 and 20,",id,,,0
53_40,T,between 15 and 20. And how many times did something kind of get in the way that's something else come up in that 10 minutes span that distracted you or that you enjoyed,irq,irq,,1
53_41,P,"I'm like,",id,,,0
53_42,P,"almost closer to 20 times I guess, otherwise, I probably would have kept going smoke more. I mean, there were a couple times where like somebody would call me or somebody would text me and that kind of distracted me and so I was able to put it off for a little bit.",id,,,0
53_43,T,"So you can see in that 10 minutes, things can happen. Right things can happen that can help you to avoid the marijuana. Sometimes nothing does and after 10 minutes, use it. And sometimes something does kind of get in the way with a marijuana like distract you or you have another activity that you enjoy and then you didn't use.",id,,,0
53_44,T,So with that in mind,irq,,,1
53_45,T,"you found the experience rough, but was it tolerable? ",irq,,,1
53_46,P,"Yeah, Was it bad ",ack,crq,,6
53_47,T,was a bit Do you think for this next week? We could try postpone gratification from 10 minutes to 20 minutes?,id,irq,,0
53_48,P,"I don't know. That seems kinda. Yeah, that seems like a longer time",id,,,0
53_49,T,that that is definitely. That is a longer time.,gc,,,3
53_50,P,I don't know about that.,gc,,,3
53_51,T,Yeah.,gc,,,3
53_52,P,"Maybe like 15 minutes,",id,,,0
53_53,T,"no compromises. 15 Okay, do you think you could maintain 15 minutes weighing 15? ",irq,,,1
53_54,P,I think I could try a little bit more than 20.,id,,,0
53_55,T,"All right, so let's go with 15 minutes, right. So 15 minutes, you know, as compared to 10. I'll give you five extra minutes that something could happen that could distract you. And you wouldn't use that instance, right. There's also, you know, to constructively use that time, you could consider alternatives like like you mentioned walking right. You could use that time and start walking. Yeah. Anything else that that you like, maybe in the past on occasion when you want to use marijuana, but she didn't have anything available? What would you do instead?",irq,,,1
53_56,P,"binge watch TV,",id,,,0
53_57,T,"or should it be okay, well, so perhaps in that 15 minute time period that that timer you're delaying using marijuana, you could start watching the show.",ynq,,,4
53_58,P,"Yeah, I can do that.",ack,,,6
53_59,T,"At the under 15 minutes, you might end up using marijuana or you might want to continue watching the show. So do you see kind of how it works? Like is it making sense to you the postponing?",irq,,,1
53_60,P,"Yeah, it doesn't make it any easier, but it's tough for you. Yeah. Yeah. No, I definitely see how helps",id,,,0
53_61,T,And maybe if we're successful to 15?,irq,,,1
53_62,T,Who knows? We'll move it up from there.,irq,,,1
53_63,P,"Maybe we'll see how the 15 goes, see",gc,,,3
53_64,T,"how it goes the 15? Yeah, I'll see how that goes. You know, I'm hoping. And I hope this kind of makes sense that there'll be a point where you will be really interfering with the vast majority of the times that use marijuana. Like because you're giving yourself that many more opportunities, the longer you wait. Right. The more minutes you wait, the more opportunities for something else to get in the way so to speak. And probably what you'll see, just like you saw this last because you're, you know, you used marijuana less frequently, just by waiting the 10 minutes. Even though you described as difficult I'm sure it was, but there were a few times where it kind of worked out",irq,,,1
53_65,P,Yeah.,ack,,,6
53_66,T,"So, I think that planning something for that time would be helpful. And try to plan something 15 minutes, even if you fully intend to beyond the 15 to go right and use, I think it's still useful plan something in there. You never know that might take you. Or you might end up walking or watching TV or doing something else that would distract you or pull you away from the marijuana use. Okay. So that's like a plan.",irq,,,1
53_67,P,"Yeah, I think I can give that a try.",ack,id,,6
53_68,P,Okay,gt,,,2
53_69,T,Sounds like a plan?,gt,,,2
53_70,P,"Yeah, I think we can manage that.",gt,,,2
53_71,T,"All right. We'll go with that. And I'll see you next week. Okay, thank you.",gt,,,2
54_0,T,Hey carla. How are you?,gt,,,2
54_1,P,"it is good, how are you?",gt,,,2
54_2,T,I'm doing well. Thanks for asking.,gt,,,2
54_3,T,What's been going on this last week?,irq,,,1
54_4,P,"Um,",gc,,,3
54_5,P,"I've just been feeling like kind of in a rut. I mean, I've been looking for a job and hadn't really gotten anywhere and then the",id,,,0
54_6,P,I had a drink the other night. And I just felt like,id,,,0
54_7,P,"that like me not having a job and going out and having that drink. Like I just, it wasn't deserved, and I just felt like such a loser because I should have that was the time that I should have been at work. If I had a job and instead I was at the bar drinking. So I had one drink, and then Ellen two Do another because then I just felt worse. And I figured I had one. So come on.",id,,,0
54_8,T,So how much should you drink in total?,irq,,,1
54_9,P,I think I lost track after four or five.,id,,,0
54_10,T,But How long had it been since you had a drink? before that?,irq,,,1
54_11,P,"I did really well. I it was, I think like three weeks,",id,,,0
54_12,T,three weeks or so. She did really well. And then you had you had one drink. And that just made you feel like you weren't successful.,gc,,,3
54_13,P,I felt like a loser,gc,,,3
54_14,P,felt like a loser.,gc,,,3
54_15,T,And you feel that kind of led to drinking some more. So you had a rough time with things?,ynq,,,4
54_16,P,"Yeah, yeah.",ack,,,6
54_17,T,what now,irq,,,1
54_18,P,"I mean, now I just kind of I don't I'm afraid to go back like I'm afraid to go out with, like some friends. They invite me out to dinner. But I know there's alcohol. And",id,,,0
54_19,T,is that where you were when that first strike? was out with friends?,ynq,,,4
54_20,P,Yeah.,ack,,,6
54_21,T,So there's a few things going on.,gc,,,3
54_22,T,"We've talked in the past, right about separating the behavior from the person. Right? So, behavior is what we do, not who we are. You remember those discussions? And correct me if I'm wrong with sounds like I'm using different words than you use. But it sounds like when you had that first drink, you're kind of ashamed that you had a drink and you had it during the time when you would have been working.",ynq,,,4
54_23,P,"Yeah, that's pretty accurate.",ack,,,6
54_24,T,"That's pretty accurate. All right. So taking yourself kind of back to that moment. All right, we we had that first. That first drink like you finished that first drank",gc,,,3
54_25,T,What was your What was your thought at that at that moment?,irq,,,1
54_26,P,"Just like shameful. Like I did really, really well. And then here I was. I just finished a drink and I knew I wanted another one. ",id,,,0
54_27,T,"Okay, so shameful is kind of like the feeling. But the thought is I did really, really well. Right? ",irq,,,1
54_28,T,"So that's what your thinking was. I did really, really well.",irq,,,1
54_29,T,"And what? was that the end of the thought, or was that was there more before you had that next trick?",irq,,,1
54_30,P,I guess just I was doing well. And then I had a drink and I just felt like an awful person. So I figured what was the hurt Having more,id,id,,0
54_31,T,"sort of sequence would have been you had to drink. You felt shameful. At the same time you're thinking that you were doing really well. And then just really, as you said before, you just felt like a loser. And then you decided, might as well just have the second drink. So another thought might be that, like, I might just have a second drink.",ynq,,,4
54_32,P,"Yeah, ",ack,,,6
54_33,T,"yeah. So you can see others some thoughts and some feelings at work. right as you finish that first drink was a fairly quick, but those thoughts feelings fairly. occur fairly quickly after the drink.",irq,,,1
54_34,P,"Yeah, absolutely. As I was finishing and then finished,",ack,cd,,6
54_35,T,"so right away, you regret it and that regret As you thought about it,",irq,,,1
54_36,T,"don't might as well just just continue drinking now, because you kind of blew it.",id,,,0
54_37,P,"I already messed up, I might as well keep going. ",id,,,0
54_38,T,Okay.,ack,,,6
54_39,T,"And that's a common cycle to fall into. And you had three weeks, we hadn't had a drink prior to that. So let's, let's look at this. Let's try to separate the behavior from the self a little bit. If you had if you had a friend who was in the same predicament, right, you had a history of using alcohol and then at three weeks, without any alcohol use, and then their behavior was to have a drink. What would you think of them?",irq,,,1
54_40,P,I think that they had a rough day or something was to happen where,id,,,0
54_41,P,"I mean, it's just wondering,",id,,,0
54_42,T,"I had a rough day one drink, and what would you think of their behavior? How would you categorize that behavior?",irq,,,1
54_43,P,That's just they made a mistake.,id,,,0
54_44,T,"So not ideal,",irq,,,1
54_45,T,"depending on their point of view, maybe a little irresponsible.",irq,,,1
54_46,P,"Yeah, I think irresponsible,",id,,,0
54_47,T,"irresponsible, but you wouldn't necessarily characterize them as a bad person. ",ynq,,,4
54_48,P,No.,yna,,,5
54_49,T,But their behavior was a bit of responsible.,ynq,,,4
54_50,P,Yeah.,yna,,,5
54_51,T,"You know, in terms of like the recovery plan, which would be to not drink.",irq,,,1
54_52,T,"But when you apply that same example examination to your own situation, how do you characterize yourself after you had that first drink?",irq,,,1
54_53,P,It was my mistake it was in it. It makes me a worse person for doing it.,id,,,0
54_54,T,"So you see how you're you're being a little bit quite a bit rougher on yourself. Like your your evaluation of yourself is, is fairly harsh. You mentioned loser earlier and ashamed.",gc,,,3
54_55,T,Whereas you wouldn't necessarily evaluate someone else that way.,irq,,,1
54_56,T,How would you evaluate your behavior? How would you How would you judge your behavior taking that first drink?,irq,,,1
54_57,P,"shameful. I mean, irresponsible, which is bad overall.",id,,,0
54_58,T,"So, so bad, irresponsible, shameful.",irq,,,1
54_59,T,"Is there a way to separate that behavior in terms of in terms of your thinking, the way you evaluate it from yourself, like are you into behavior?",irq,,,1
54_60,T,together a meshed or can you be separated?,irq,,,1
54_61,P,"I think we could be separated But it, it feels like we're like I am that behavior",id,,,0
54_62,T,in that moment. It's very congruent for you.,gc,,,3
54_63,P,"Yes, ",ack,,,6
54_64,T,"the shame matches the behavior to behavior matches shame. Like it's there one at that moment. Mm hmm. But really, logically, rationally, you're you, Ryan, your identity and values and your behavior, something you do.",gc,,,3
54_65,T,"But in the moment, it's hard for you to see that.",gc,,,3
54_66,T,Mm hmm. Looking back on it now is are you able to see the distinction between what people do and what they are?,irq,,,1
54_67,P,"Yeah I mean, just because you have one drink doesn't make you a horrible person and",id,,,0
54_68,T,"no, certainly not. And you were, you were clean for three weeks, and you had one drink. So really, your behavior was a slip.",gc,,,3
54_69,T,"Right It was and irresponsible in relationship to your goals, I suppose. But still a slip. And you could have stopped. But that shame got ahold of you. Right. I thought, well, now I've done it. I blew it. Yeah. So with that mentality, you kind of set yourself up for drinking more. So, I think this is important because we've seen this cycle like where you have weeks of sobriety, and then we'll drink a bit and then have weeks as writing. And I'm wondering if part of the difficulty you're facing is you're not coping with the slips as just slips",gc,,,3
54_70,P,okay.,ack,,,6
54_71,T,You're allowing them to be gateways into a lot more drinking than the slip. Does that make sense? That That's pretty accurate.,id,crq,,0
54_72,T,"And you see how the shameful feelings kind of just interfere with the behavior that you really want that's really consistent with their goals, which would be to not continue drinking. ",gc,,,3
54_73,P,Mm hmm.,id,ack,,0
54_74,T,"Another piece of this too is the association associating with friends who drink, you're putting yourself in a treacherous situation. Again, that's a behavior.",gc,,,3
54_75,T,Right? That doesn't make you one way or the other. It's a behavior. How would you judge that behavior going out with friends?,irq,,,1
54_76,P,"I don't know. I mean, difficult because I like being around those people. But I guess it would be it's risky.",yna,id,,5
54_77,T,"risky, okay. It's a risky behavior. And what does it make you Who are you? Because you do that behavior. Like how do you feel about yourself? When you take that risky, behavior, ",irq,,,1
54_78,P,"guilty, ",id,,,0
54_79,T,okay,ack,,,6
54_80,T,"So you have guilt when you go out with your friends. And then you have shame if you drink. And both, in this case, both emotions that kind of point you in the direction of more drinking. So part of this behavioral strategy here is to avoid the circumstances like to recognize that's a risky behavior, which you have. And the other part would be to deal more effectively if you do slip away, right. Does that does that separation of what we do and who we are? makes sense to rationally?",irq,,,1
54_81,P,kind of,id,,,0
54_82,T,"feels a little unnatural, though.",ynq,,,4
54_83,P,Yeah.,ack,,,6
54_84,P,Yeah.,ack,,,6
54_85,T,"So maybe, as you're confronting",gc,,,3
54_86,T,"similar situations in the course of the next week, You could be aware of behaviors that might put you at risk, and try to try to separate your identity from that behavior. So, so just judge the behavior. Okay. Right. And don't don't pass any judgment on yourself.",gc,,,3
54_87,T,So that makes sense.,irq,,,1
54_88,P,Kind of Yeah.,ack,,,6
54_89,T,It might help you to.,id,,,0
54_90,T,"Since it's a little tough to because right now, the feeling and the judgment, retro twined. Right. It might help to write down when these things happen, and kind of write down like, like one row for this is how I judge this behavior. But I'm thinking about doing and this is how I judge myself. So if you see a lot of self judgment, that might be a clue that you're falling into a cycle a little bit,",id,,,0
54_91,P,Okay,ack,,,6
54_92,T,where you're making decisions based on that emotion instead of a rational judgment and behavior.,id,,,0
54_93,P,"Okay, ",ack,,,6
54_94,T,that helped a little bit.,ynq,,,4
54_95,P,"Yeah, I think that would probably be beneficial.",ack,,,6
54_96,T,So that'll be our plan going forward.,gc,,,3
54_97,T,"Until next week is note document your judgment about your behavior, any judgment you may have about yourself. Right, and there's some insight that can be gained there. Right. Kind of distinguish the two and making those and try to use that evidence before making a decision to might put you in a risky spot. ",gc,,,3
54_98,P,Okay.,ack,,,6
54_99,T,Sound like plan?,ynq,,,4
54_100,P,"Yeah, I think I can try that.",ack,,,6
54_101,T,"Okay, good. I'll see you next week. And we'll see how you did with those goals.",gt,,,2
54_102,P,Okay,gt,,,2
55_0,T,"So let's say you go into a house, you go to the community, okay? You go into a house and have an off day. Maybe worried about making mistakes, maybe stressed about that. Maybe tired. And there's some evidence there that you should be able to pick up but you just you don't write somebody lies to you about what the conditions there are You kind of realize that they might not be telling the truth, but you're you're ready to get home. So you leave and then somebody hurt when you have a worst case. That's the type of mistake you're afraid of making.  What would that feel like to make that mistake?",id,,,0
55_1,P,"Terrible, it would feel like, you know, I had a role in that kind of thing happening to somebody, like I was partially to blame for somebody being harmed. And that is like the exact opposite of what my job is supposed to be.",id,,-1,0
55_2,T,"So that would be a worst case outcome. You would be extremely upset. You're extremely upset now. While you're five out of 10 right now, but you're an eight when you're in bed in the morning. Yeah. Is it reasonable that a professional makes a mistake like that? This is the mistake of kind of missing something that normally would be caught. Is it reasonable? They continue on in the field and try to learn from that.",id,,,0
55_3,P,"I don't know, I mean, I'd like to think that I guess it's not possible to make that kind of mistake, but I think that that's naive. I think it is possible. And I, I would like to learn from that, but I don't know what other people would do. Like I don't know if I would lose my job or anything.",id,,-2,0
55_4,T,"Right, there might be consequences for that type of error. It's not intentional, something that like many mistakes would happen due to conflict confluence of circumstances who being tired of being the end of the day, not being honest. There's mitigation there. But still, I can appreciate you would want to make that mistake either way. What would your after making a mistake like that? What would your thought be? Would you be thinking?",id,,,0
55_5,P,"I would be thinking, I don't know how this will ever be better. I don't know how I'm ever gonna feel okay about what I did.",irq,,,1
55_6,T,"To my extension, I'll never feel okay about what I did. Yeah. And what do you think you would do then in terms of your reaction to that thought?",id,,,0
55_7,P,"I don't know. I mean, I guess ideally, I would say to myself, it's going to get better. You know, this will pass and everything but I don't know. It's just hard.",gc,,,3
55_8,T,What do you think would do to your performance?,irq,,,1
55_9,P,"I think I would probably Take some time off. I mean, it's just like I would be so stressed afterwards. And worried I would make another mistake because I'm so stressed out and having trouble focusing.",id,,,0
55_10,T,"So in a strange way, the anxiety, the thoughts you're having now that result in anxiety, are leaving you more at risk to make a mistake.",id,,,0
55_11,P,"Yeah, I mean, I guess I never thought about it like that, although that makes a lot of sense. Like it. If I, if I just calm down and try to let it go, then I'll do my job better and I won't have that risk as much. But if I keep feeling like this, I'm not focusing and then I could make a bigger mistake because of it.",ack,,1,6
55_12,T,"Right, so one of the thoughts you're having now is you can't make a mistake because it would be too devastating. And that titles like this. I have a thought you're having. So it's like you can't make a mistake. And this is leaving you emotionally less prepared and probably increased risk of making a mistake.",id,,,0
56_0,T,Hi you how to do it today?,gt,,,2
56_1,P,Great. How are you?,gt,,,2
56_2,T,I'm doing well. Thanks for asking.,gt,,,2
56_3,T,So you're doing great.,gt,,,2
56_4,P,I'm doing awesome.,gt,,,2
56_5,T,I know your brother brought you in today and he had expressed some concerns about your mood. Do you know what that's about?,irq,,,1
56_6,P,"I, I think he's worrying for no reason. Because I, you know, I for the last like week and a half, I have been following my passion, which is baking. And I didn't realize this before, because I worked in an office. And I just realized that that's not what I want to do with my life. And I know what I want to do with my life now, and I've never known before. So this is an amazing feeling. And what I want to do is I want to start my own baking business. And so what happened was That a couple. Two weeks ago, my nephew had a bake sale. And I've always I've always been like baking, but I've always been like from the box or like from, you know, whatever. So I tried for the first time making brownies from scratch and they were amazing and everyone loved them at the bake sale and they sold out. And my nephew thought I was a hero, basically, I was and so now it made me realize like I could do this for a living and it would make me feel amazing and make me feel like a hero for all these people. And like my college campus would be kind of cool if I could like put up something about like delivering the bakery like the dorms or like big goods to dorms because you know, college students love that type of thing. But so anyway, so I was thinking about long story short, having this business and I would bake all these cookies and I was gonna put up flyers because I don't I'm not like at the point where I can get like an office space but I don't need an office space because I have my apartment and I have everything I need in my apartment to bake everything I need. And I can also have a BJs membership. So Go to BJs. And I can get everything I need in bulk. So like all the flour and butter and sugar and all that stuff. So it's not an issue if I just do it from my apartment. And so I was putting up flyers and trying to promote my business and has really been working on for the last week and a half, and I feel great. And it's amazing. And that's basically it.",id,,,0
56_7,T,"Alright, so you feel like, everything's kind of going your way. Hmm. And you're really excited about the new business idea. I know that your brother was a little concerned with how much you've been spending on the business idea. And he mentioned some things about different relationships you've had that are new. ",irq,,,1
56_8,P,"Okay, so there's a couple that with that. So with the spending, like I don't think my brother recognizes that when you start a business like you need to invest in it to begin, and I understand why he's worried because like, so at work well at the office job that I had, like I got in trouble and because I obviously you need to make fires and I was like, oh, like he doesn't realize I'm frugal. I'm smart. So I was like I'll make the fires at work. And put them out of the work computer. So that I'm not having to pay like, wherever, like staples or something to go and print them out for me. So I got in trouble because it was like for personal use, and I was using like the, the work, whatever. But like that's what annoys me about it because like the new guy that I met, which is the other thing with the relationships, like this new guy is so supportive of my ideas. I met him actually in a bakery, which is like destiny. And he was so supportive when I told him about what I was planning. And actually the other guy that I was talking to before, and I've been talking to him for a while, he was kind of like my brother and was like, are you sure this is something you want to do? And like, I don't understand why you would say that someone who's obviously sure of what they want to do. Like, I know I can do it. I know that I'll be successful, like, did they not taste the brownies at the bake sale? Like they were amazing. And so that's kind of where I am and that's why my brother's worried but he shouldn't be because like I have all this played out.",id,,,0
56_9,T,He's worried that you don't want to think this was the new relationship you don't know the guy too well,gc,,,3
56_10,P,"I mean, I've hooked up with him a few times, like I know him pretty well. And I don't think he understands like the connection that we have, I guess a pretty strong one.",id,,,0
56_11,T,"So your brother just doesn't. In your mind, he just doesn't get it.",irq,,,1
